staff_ID,pilot_staff,week_date,month_date,week_num,month_num,month_name,pilot_staff_wk_compl,pilot_staff_mo_compl,staff_wk_compl,staff_mo_compl
29,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,40,55.55555555555556
29,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,50,55.55555555555556
29,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,100,55.55555555555556
29,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,100,55.55555555555556
29,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,50,43.75
29,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,100,43.75
29,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,36.36363636363637,43.75
29,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,50,43.75
29,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,0,0
29,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,0,0
30,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,83.33333333333334,80
30,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,85.71428571428571,80
30,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,66.66666666666666,80
30,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,100,80
30,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,80,80
30,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,80,94.11764705882352
30,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,94.11764705882352
30,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,100,94.11764705882352
30,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,50,94.11764705882352
30,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,100,94.11764705882352
30,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,100,75
30,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,60,75
31,Pilot,2025-03-03,2025-03-01,9,3,Mar,79.66101694915254,82.62411347517731,66.66666666666666,81.81818181818183
31,Pilot,2025-03-10,2025-03-01,10,3,Mar,82.6086956521739,82.62411347517731,80,81.81818181818183
31,Pilot,2025-03-17,2025-03-01,11,3,Mar,78.78787878787878,82.62411347517731,100,81.81818181818183
31,Pilot,2025-03-24,2025-03-01,12,3,Mar,90.27777777777779,82.62411347517731,100,81.81818181818183
31,Pilot,2025-03-31,2025-04-01,13,4,Apr,75.92592592592592,83.76383763837639,50,94.11764705882352
31,Pilot,2025-04-07,2025-04-01,14,4,Apr,82.6923076923077,83.76383763837639,100,94.11764705882352
31,Pilot,2025-04-14,2025-04-01,15,4,Apr,87.2340425531915,83.76383763837639,100,94.11764705882352
31,Pilot,2025-04-21,2025-04-01,16,4,Apr,86.58536585365853,83.76383763837639,100,94.11764705882352
31,Pilot,2025-04-28,2025-04-01,17,4,Apr,84.93150684931507,83.76383763837639,87.5,94.11764705882352
31,Pilot,2025-04-28,2025-05-01,17,5,May,84.93150684931507,83.88059701492537,87.5,93.54838709677419
31,Pilot,2025-05-05,2025-05-01,18,5,May,86.04651162790698,83.88059701492537,92.3076923076923,93.54838709677419
31,Pilot,2025-05-12,2025-05-01,19,5,May,79.56989247311827,83.88059701492537,100,93.54838709677419
31,Pilot,2025-05-19,2025-05-01,20,5,May,90,83.88059701492537,100,93.54838709677419
31,Pilot,2025-05-26,2025-05-01,21,5,May,78.46153846153847,83.88059701492537,100,93.54838709677419
33,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,100,92.85714285714286
33,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,92.85714285714286
33,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,50,92.85714285714286
33,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,100,92.85714285714286
33,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,50,57.14285714285714
33,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,50,57.14285714285714
33,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,75,57.14285714285714
33,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,66.66666666666666,57.14285714285714
33,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,50,57.14285714285714
33,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,50,82.35294117647058
33,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,66.66666666666666,82.35294117647058
33,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,100,82.35294117647058
33,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,75,82.35294117647058
33,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,100,82.35294117647058
34,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,33.33333333333333,76.66666666666667
34,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,76.66666666666667
34,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,85.71428571428571,76.66666666666667
34,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,69.23076923076923,76.66666666666667
34,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,83.33333333333334,76.66666666666667
34,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,83.33333333333334,89.65517241379311
34,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,87.5,89.65517241379311
34,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,90,89.65517241379311
34,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,100,89.65517241379311
34,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,88.88888888888889,89.65517241379311
34,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,88.88888888888889,81.63265306122449
34,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,84.61538461538461,81.63265306122449
34,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,60,81.63265306122449
34,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,93.33333333333333,81.63265306122449
34,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,80,81.63265306122449
35,Pilot,2025-03-03,2025-03-01,9,3,Mar,79.66101694915254,82.62411347517731,100,82.35294117647058
35,Pilot,2025-03-10,2025-03-01,10,3,Mar,82.6086956521739,82.62411347517731,71.42857142857143,82.35294117647058
35,Pilot,2025-03-17,2025-03-01,11,3,Mar,78.78787878787878,82.62411347517731,100,82.35294117647058
35,Pilot,2025-03-24,2025-03-01,12,3,Mar,90.27777777777779,82.62411347517731,66.66666666666666,82.35294117647058
35,Pilot,2025-03-31,2025-03-01,13,3,Mar,75.92592592592592,82.62411347517731,66.66666666666666,82.35294117647058
35,Pilot,2025-03-31,2025-04-01,13,4,Apr,75.92592592592592,83.76383763837639,66.66666666666666,80
35,Pilot,2025-04-07,2025-04-01,14,4,Apr,82.6923076923077,83.76383763837639,83.33333333333334,80
35,Pilot,2025-04-14,2025-04-01,15,4,Apr,87.2340425531915,83.76383763837639,80,80
35,Pilot,2025-04-21,2025-04-01,16,4,Apr,86.58536585365853,83.76383763837639,100,80
35,Pilot,2025-04-28,2025-04-01,17,4,Apr,84.93150684931507,83.76383763837639,100,80
35,Pilot,2025-04-28,2025-05-01,17,5,May,84.93150684931507,83.88059701492537,100,86.20689655172413
35,Pilot,2025-05-05,2025-05-01,18,5,May,86.04651162790698,83.88059701492537,87.5,86.20689655172413
35,Pilot,2025-05-12,2025-05-01,19,5,May,79.56989247311827,83.88059701492537,88.88888888888889,86.20689655172413
35,Pilot,2025-05-19,2025-05-01,20,5,May,90,83.88059701492537,100,86.20689655172413
35,Pilot,2025-05-26,2025-05-01,21,5,May,78.46153846153847,83.88059701492537,60,86.20689655172413
36,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,33.33333333333333,71.73913043478261
36,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,93.75,71.73913043478261
36,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,50,71.73913043478261
36,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,70,71.73913043478261
36,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,63.63636363636363,71.73913043478261
36,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,63.63636363636363,78
36,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,78
36,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,85.71428571428571,78
36,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,75,78
36,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,73.33333333333333,78
36,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,73.33333333333333,75
36,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,83.33333333333334,75
36,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,58.82352941176471,75
36,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,80.95238095238095,75
37,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,66.66666666666666,81.81818181818183
37,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,50,81.81818181818183
37,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,100,81.81818181818183
37,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,100,81.81818181818183
37,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,0,66.66666666666666
37,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,66.66666666666666
37,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,100,66.66666666666666
37,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,0,66.66666666666666
37,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,100,66.66666666666666
37,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,100,100
37,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,100,100
37,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,100,100
38,Pilot,2025-03-03,2025-03-01,9,3,Mar,79.66101694915254,82.62411347517731,100,73.33333333333333
38,Pilot,2025-03-10,2025-03-01,10,3,Mar,82.6086956521739,82.62411347517731,66.66666666666666,73.33333333333333
38,Pilot,2025-03-17,2025-03-01,11,3,Mar,78.78787878787878,82.62411347517731,78.57142857142857,73.33333333333333
38,Pilot,2025-03-24,2025-03-01,12,3,Mar,90.27777777777779,82.62411347517731,66.66666666666666,73.33333333333333
38,Pilot,2025-03-31,2025-03-01,13,3,Mar,75.92592592592592,82.62411347517731,71.42857142857143,73.33333333333333
38,Pilot,2025-03-31,2025-04-01,13,4,Apr,75.92592592592592,83.76383763837639,71.42857142857143,86.66666666666667
38,Pilot,2025-04-07,2025-04-01,14,4,Apr,82.6923076923077,83.76383763837639,66.66666666666666,86.66666666666667
38,Pilot,2025-04-14,2025-04-01,15,4,Apr,87.2340425531915,83.76383763837639,100,86.66666666666667
38,Pilot,2025-04-21,2025-04-01,16,4,Apr,86.58536585365853,83.76383763837639,87.5,86.66666666666667
38,Pilot,2025-04-28,2025-04-01,17,4,Apr,84.93150684931507,83.76383763837639,100,86.66666666666667
38,Pilot,2025-04-28,2025-05-01,17,5,May,84.93150684931507,83.88059701492537,100,84.0909090909091
38,Pilot,2025-05-05,2025-05-01,18,5,May,86.04651162790698,83.88059701492537,77.77777777777779,84.0909090909091
38,Pilot,2025-05-12,2025-05-01,19,5,May,79.56989247311827,83.88059701492537,76.47058823529412,84.0909090909091
38,Pilot,2025-05-19,2025-05-01,20,5,May,90,83.88059701492537,100,84.0909090909091
38,Pilot,2025-05-26,2025-05-01,21,5,May,78.46153846153847,83.88059701492537,88.88888888888889,84.0909090909091
39,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,100,88.23529411764706
39,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,88.23529411764706
39,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,50,88.23529411764706
39,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,85.71428571428571,88.23529411764706
39,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,100,90.47619047619048
39,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,90.47619047619048
39,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,85.71428571428571,90.47619047619048
39,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,80,90.47619047619048
39,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,85.71428571428571,90.47619047619048
39,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,85.71428571428571,80
39,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,66.66666666666666,80
39,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,100,80
39,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,80,80
39,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,83.33333333333334,80
40,Pilot,2025-03-03,2025-03-01,9,3,Mar,79.66101694915254,82.62411347517731,100,90.9090909090909
40,Pilot,2025-03-10,2025-03-01,10,3,Mar,82.6086956521739,82.62411347517731,83.33333333333334,90.9090909090909
40,Pilot,2025-03-17,2025-03-01,11,3,Mar,78.78787878787878,82.62411347517731,87.5,90.9090909090909
40,Pilot,2025-03-24,2025-03-01,12,3,Mar,90.27777777777779,82.62411347517731,100,90.9090909090909
40,Pilot,2025-03-31,2025-04-01,13,4,Apr,75.92592592592592,83.76383763837639,100,83.33333333333334
40,Pilot,2025-04-07,2025-04-01,14,4,Apr,82.6923076923077,83.76383763837639,66.66666666666666,83.33333333333334
40,Pilot,2025-04-14,2025-04-01,15,4,Apr,87.2340425531915,83.76383763837639,100,83.33333333333334
40,Pilot,2025-04-21,2025-04-01,16,4,Apr,86.58536585365853,83.76383763837639,71.42857142857143,83.33333333333334
40,Pilot,2025-04-28,2025-04-01,17,4,Apr,84.93150684931507,83.76383763837639,100,83.33333333333334
40,Pilot,2025-04-28,2025-05-01,17,5,May,84.93150684931507,83.88059701492537,100,85.36585365853658
40,Pilot,2025-05-05,2025-05-01,18,5,May,86.04651162790698,83.88059701492537,93.33333333333333,85.36585365853658
40,Pilot,2025-05-12,2025-05-01,19,5,May,79.56989247311827,83.88059701492537,66.66666666666666,85.36585365853658
40,Pilot,2025-05-19,2025-05-01,20,5,May,90,83.88059701492537,100,85.36585365853658
40,Pilot,2025-05-26,2025-05-01,21,5,May,78.46153846153847,83.88059701492537,66.66666666666666,85.36585365853658
41,Pilot,2025-03-24,2025-03-01,12,3,Mar,90.27777777777779,82.62411347517731,100,100
41,Pilot,2025-05-05,2025-05-01,18,5,May,86.04651162790698,83.88059701492537,100,75
41,Pilot,2025-05-19,2025-05-01,20,5,May,90,83.88059701492537,0,75
41,Pilot,2025-05-26,2025-05-01,21,5,May,78.46153846153847,83.88059701492537,100,75
42,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,66.66666666666666,88.23529411764706
42,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,88.23529411764706
42,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,100,88.23529411764706
42,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,83.33333333333334,88.23529411764706
42,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,85.71428571428571,88.23529411764706
42,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,85.71428571428571,84.375
42,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,90.9090909090909,84.375
42,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,84.61538461538461,84.375
42,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,55.55555555555556,84.375
42,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,55.55555555555556,84.90566037735849
42,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,100,84.90566037735849
42,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,87.5,84.90566037735849
42,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,80,84.90566037735849
42,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,88.88888888888889,84.90566037735849
43,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,100,80
43,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,100,80
43,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,60,80
43,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,66.66666666666666,80
43,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,0,80
43,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,100,80
43,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,100,80
43,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,100,80
43,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,100,100
43,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,100,100
44,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,100,82.14285714285714
44,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,75,82.14285714285714
44,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,100,82.14285714285714
44,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,72.72727272727273,82.14285714285714
44,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,88.88888888888889,82.14285714285714
44,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,88.88888888888889,77.77777777777779
44,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,66.66666666666666,77.77777777777779
44,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,50,77.77777777777779
44,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,80,77.77777777777779
44,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,76.92307692307693,77.77777777777779
44,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,76.92307692307693,68.88888888888889
44,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,77.77777777777779,68.88888888888889
44,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,55.55555555555556,68.88888888888889
44,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,77.77777777777779,68.88888888888889
44,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,83.33333333333334,68.88888888888889
45,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,100,95.65217391304348
45,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,95.65217391304348
45,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,85.71428571428571,95.65217391304348
45,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,100,95.65217391304348
45,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,100,100
45,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,100
45,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,83.33333333333334,83.33333333333334
46,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,66.66666666666666,79.3103448275862
46,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,80,79.3103448275862
46,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,71.42857142857143,79.3103448275862
46,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,91.66666666666666,79.3103448275862
46,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,90.9090909090909,79.3103448275862
46,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,90.9090909090909,72.54901960784314
46,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,72.54901960784314
46,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,62.5,72.54901960784314
46,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,55.55555555555556,72.54901960784314
46,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,64.28571428571429,72.54901960784314
46,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,64.28571428571429,80
46,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,80,80
46,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,87.5,80
46,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,82.35294117647058,80
46,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,75,80
47,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,60,69.23076923076923
47,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,69.23076923076923
47,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,75,69.23076923076923
47,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,100,69.23076923076923
47,Non-Pilot,2025-03-31,2025-03-01,13,3,Mar,81.75824175824175,82.44186046511628,40,69.23076923076923
47,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,40,69.23076923076923
47,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,100,69.23076923076923
47,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,75,69.23076923076923
47,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,100,69.23076923076923
47,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,0,69.23076923076923
47,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,50,66.66666666666666
47,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,66.66666666666666,66.66666666666666
47,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,66.66666666666666,66.66666666666666
47,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,100,66.66666666666666
48,Non-Pilot,2025-03-03,2025-03-01,9,3,Mar,83.67816091954023,82.44186046511628,77.77777777777779,91.17647058823529
48,Non-Pilot,2025-03-10,2025-03-01,10,3,Mar,82.46575342465754,82.44186046511628,100,91.17647058823529
48,Non-Pilot,2025-03-17,2025-03-01,11,3,Mar,82.55528255528255,82.44186046511628,100,91.17647058823529
48,Non-Pilot,2025-03-24,2025-03-01,12,3,Mar,81.29496402877699,82.44186046511628,91.66666666666666,91.17647058823529
48,Non-Pilot,2025-03-31,2025-04-01,13,4,Apr,81.75824175824175,81.87435633367663,83.33333333333334,78.78787878787878
48,Non-Pilot,2025-04-07,2025-04-01,14,4,Apr,85.1063829787234,81.87435633367663,71.42857142857143,78.78787878787878
48,Non-Pilot,2025-04-14,2025-04-01,15,4,Apr,79.21052631578948,81.87435633367663,100,78.78787878787878
48,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.22147651006712,81.87435633367663,81.81818181818183,78.78787878787878
48,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.96031746031747,81.87435633367663,72.72727272727273,78.78787878787878
48,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.96031746031747,80.59415428845233,72.72727272727273,83.87096774193549
48,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.0909090909091,80.59415428845233,100,83.87096774193549
48,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.80357142857143,80.59415428845233,87.5,83.87096774193549
48,Non-Pilot,2025-05-19,2025-05-01,20,5,May,79.32405566600397,80.59415428845233,85.71428571428571,83.87096774193549
48,Non-Pilot,2025-05-26,2025-05-01,21,5,May,80.72289156626506,80.59415428845233,71.42857142857143,83.87096774193549
